순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명),책소개,목차
101,요리/살림,홀썸의 집밥 예찬,339709196,9791130653044,13590,홀썸모먼트 지음,다산라이프,20240521,25000,22500,"1,250점",11707,요리/살림,"책소개
MD 한마디
몸과 마음이 건강해 지는 집밥의 매력
글루텐,초가공식품,정제 설탕,유제품이 없는 까다롭게 고른 재료로, 간단하게 요리하는 홀썸모먼트의 집밥 안내서. 이 책에는 밀프랩 노하우부터 채소 조리법, 항염 집밥 까지 무려 1년에 1,000끼 이상의 집밥을 만든 홀썸의 건강하고 맛있는 집밥 레시피와 그녀의 요리 철학이 숨어있다.
2024.06.04.
가정 살림 PD 백정민
“나의 집밥은 쉽지만 유난합니다.”

초가공식품, 정제 설탕, 글루텐, 유제품 없이
쉽고 건강하지만, 근사하고 매력적인 홀썸의 집밥 안내서

배달 어플, 외식, 밀키트까지 직접 차리는 집밥을 방해하는 요소는 정말 많습니다. 그래서 우리는 어느새 집밥이 번거롭고 귀찮은 일이라 생각하게 되었습니다. 하지만 때우듯 처리하는 한 끼로 우리는 생각보다 많은 것을 잃고 있습니다. 그중 누가 뭐래도 가장 큰 손실은 바로 건강이지요.

그래서 저자는 우리가 먹는 것에 조금 유난을 떨어보자 말합니다. 채소식, 1일 1식, 저탄고지와 같은 이름뿐인 식단의 유행에 휘둘리기를 멈추고 진짜 집밥으로 돌아가 나와 나의 가족을 위한 건강한 라이프를 되찾자고요.

저자는 코로나19로 전 세계가 멈춰버린 2020년 한 해 동안 이틀을 제외한 1083끼를 내리 집밥으로 채웠습니다. 2021년에는 1052끼, 2022년 1033끼까지 매해 1000끼가 넘는 말 그대로 ‘집밥 고수’로서 저자만의 집밥 가치와 철학을 세웠어요.

무엇보다 저자는 ‘매일 집밥’을 위해서 요리가 맛있고, 간편해야 한다고 말합니다. 그래야 오랫동안 집밥을 지속할 수 있고, 집밥이 곧 일상이 될 수 있다고요. 그래서 책에서 소개하는 모든 레시피는 복잡한 양념도 필요 없고, 번거로운 손질도 없이, 단 5단계 만에 완성돼요. 복잡함의 대명사인 베이킹도 마찬가지입니다. 그 덕에 누구나 쉽고 간단하게 근사한 한 끼를 완성할 수 있어요. 또 초가공식품, 글루텐, 정제설탕, 유제품도 포함하지 않아 그저 집밥을 챙겨 먹었을 뿐인데 건강을 되찾을 수 있습니다. 자연스럽게 채소의 양을 늘리고, 염증까지 잡을 수 있는 다양한 건강 레시피가 가득해요.

저자는 집밥이 매일의 집밥을 통해 삶의 균형을 되찾고, 나를 사랑하는 법을 배웠다고 고백합니다. 그리고 이제, 이러한 자신의 경험을 《홀썸의 집밥 예찬》을 통해 더 많은 이들과 함께 누릴 수 있기를 바랍니다. 단 한 끼를 먹더라도 홀썸의 간단하고 건강한 레시피를 통해 부담 없이 매일의 집밥을 즐기고, 더 나은 매일을 경험해 보세요.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
102,요리/살림,코바늘 뜨개질의 패치워크 크로셰,332537076,9791195848898,13630,"애플민트 지음, 김수연 옮김, 최정민 감수",마피아싱글하우스,20240115,22000,19800,"1,100점",2126,건강/취미,"책소개
41가지 모티브와 귀여운 패치워크 크로셰로 만드는
블랭킷, 목도리, 쿠션, 넥 칼라, 티 매트, 가방, 룸 슈즈, 미니 러그.13개의 코바늘 뜨개 프로젝트!

한 변의 길이가 10cm인 삼각형, 사각형, 직사각형, 육각형 등 4가지 타입의 모티브와 그 모티브를 활용해 만든 작품을 소개한다. 귀여운 코바늘 모티브 조합으로 만들 수 있는 뜨개 프로젝트를 취향과 개성 한 스푼을 첨가하여 나만의 패치워크 크로쉐 작품으로 만들 수 있다.

모티브를 자유롭게 조합해가는 과정을 즐기면서 나만의 특별한 아이템을 떠보자! 인기 일본 손뜨개 작가 8인(이케가미 마이, 엔도 히로미, 오카 마리코, 오카모토 게이코, 가마타 에미코, 가와이 마유미, chicorii, 도요히데 간나)의 모티브 및 작품 레시피와 도안으로 즐거운 코바늘 뜨개 시간이 되길 바란다.",
103,요리/살림,감 매거진 (GARM Magazine) 26 철골구조 Steel Frame,375931916,9791189485276,3540,감씨 편집팀 지음,감씨(garmSSI),20251024,21000,18900,"1,050점",590,건강/취미,"책소개
건설비 상승 시대, 대안은 무엇일까 『GARM 26 철골구조』

순우리말로 재료를 뜻하는 ‘감(GARM)’은 한 권에 한 가지 건축재료 및 건축기술을 소개하는 원토픽 매거진 시리즈다. 건축의 가장 작은 단위인 재료 또는 기술에 대한 탐구에서부터 시작해 자신만의 공간을 스스로 만들 수 있는 최소한의 방법을 안내한다.

신간 『GARM 26 철골구조』는 국내 건축 및 건설 업계가 직면한 현실 속 고민에서 출발한다. 대규모 아파트 단지의 평당 공사비는 이미 1천만 원대를 넘어선 지 오래다. 그와 동시에 무서운 속도로 인건비가 상승하는 상황에서 건설사는 어떻게 해야 안전하면서도 정밀한 시공을 통해 이윤을 창출할 수 있을까? 나아가, 건축주는 어떻게 해야 사업성을 안정적으로 확보할 수 있을까?

답은 의외로 가까운 곳에 있었다. ‘비싸다’는 선입견으로 중?소형 건물에서 배제되어 온 철골구조다. 철골구조는 공장 제작을 통한 정밀한 시공, 공사 기간 단축, 현장 인력 최소화 등의 장점을 지닌다. 철근콘크리트구조 중심의 건설 인프라와 낯선 공정 관리로 외면받는 일이 일반적이었던 철골은 섬세한 설계와 사전 준비만 갖춰진다면 건축 규모를 불문하고 충분히 경쟁력을 발휘할 수 있다.",
104,요리/살림,셰프 안토니오의 진짜 나폴리 화덕 피자,372971349,9791192855226,13590,안토니오 심 지음,더테이블,20250930,33000,29700,"1,650점",1560,요리/살림,"책소개
정통 나폴리 화덕 피자의 모든 것

이 책은 이탈리아를 대표하는 핏자 협회 ‘AVPN’이 정의하는 나폴리 피자의 기준부터 재료학, 도구와 화덕의 이론, 비가(Biga)를 비롯한 다양한 사전 반죽을 활용한 반죽법, 그리고 이탈리아 전역의 폭넓은 피자 레시피를 다룬 국내 유일 '이탈리아 화덕 피자' 전문서이다.

저자는 수년간의 연구와 현장 경험을 바탕으로, 화덕 피자를 제대로 이해하고자 하는 요리인과 업계 종사자를 위해 체계적인 교재를 마련했다. 특히 비가, 폴리시, 오토리즈 기법을 활용한 클래식 나폴리 도우와 컨템포러리 도우 레시피, 도우 성형법, 다양한 피자 레시피를 심도 있게 설명하며, 이론과 실습을 아우르는 구성을 완성했다.

또한 도우 반죽 만들기 과정과 성형 과정, 삽으로 피자를 옮겨 화덕에서 굽는 법, 피자에 사용되는 주요 소스 제작법은 책 속 QR코드를 통해 영상으로 확인할 수 있어, 독자가 직접 보고 따라 하며 학습할 수 있도록 실용성을 높였다.

이 책은 정통 나폴리 화덕 피자의 세계를 깊이 있게 배우고 싶은 독자, 피자 전문점 창업이나 새로운 메뉴 개발을 준비하는 업계 종사자, 피자 반죽 이론과 다양한 레시피에 관심 있는 셰프, 피자 메뉴를 추가하고 싶은 카페와 레스토랑 운영자, 그리고 깊이 있는 전문 교재를 찾는 모든 이들에게 든든한 길잡이가 될 것이다.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
105,요리/살림,2026 심플 가계부,372715657,8809479920930,1,스튜디오 유나 지음,유나,20251015,7000,4900,70점,860,요리/살림,"책소개
한 달의 소비를 한눈에 파악하기 좋은 구성!
플래너로 사용하기 좋은 넓은 먼슬리 플래너 공간
어른부터 아이까지 누구나 쉽게 사용할 수 있는 양식
가계부 작성이 처음이라면 강력 추천!
2026년 당신을 부자로 만들어 줄 파트너
이제 가계부에 큰돈 드리지 마세요!

당신은 꿈이 있습니다. 꿈을 이루고 싶으세요? 꿈을 현실로 이루어주는 하루 3분 법칙! 이제 가계부를 써보세요. 「2026 심플 가계부」는 특별한 설명 없이도 누구나 쉽게 시작할 수 있습니다. 이제 당신이 시작할 차례입니다. 당신의 꿈이 당신을 기다리고 있습니다. 「2026 심플 가계부」와 함께 꿈을 이루세요. 「2026 심플 가계부」는 모든 분들이 꿈을 쉽게 이룰 수 있도록, 사용하기 쉬운 양식과 휴대하기 편한 무게의 디자인 가계부입니다. 자신의 지출을 쉽게 파악하여 새는 돈을 막고 절약하는 힘을 키워나갈 수 있습니다.",
106,요리/살림,2026 해든아침 가계부,371786366,8809491600858,1,해든아침 편집부 지음,작은책방(해든아침),20250925,12000,8400,120점,1175,요리/살림,"책소개
스마트한 자산 관리를 하고 싶다면 가계부부터 써라!
모든 재테크의 시작은 소비 습관 파악에서부터다.
소비 습관을 알려주는 가계부 쓰기로 자산 형성의 첫걸음을 시작해보자.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
107,요리/살림,자르지 않고 한 장으로 접는 곤충 종이접기,371210522,8809332974544,1,"후지모토 무네지 지음, 김소영 옮김",봄봄스쿨,20250901,16800,11760,160점,1200,건강/취미,"책소개
자연에는 매우 아름다운 색과 자태를 지닌 곤충들이 옹기종기 살고 있어요.

그중에는‘해충’이라 불리며 사람들이 꺼리는 곤충도 있지만, 다들 개성적이면서도 재미난 생물들이지요. 곤충들은 대부분 여섯 개의 다리와 날개를 갖고 있습니다.

그래서 날아다니기도 하고 걸어 다니기도 하지요. 재주가 참 많아서 부러울 정도랍니다. 이 책은 나비, 매미, 잠자리, 메뚜기, 사마귀, 반딧불이, 징명벌레, 무당벌레, 바구미, 비단벌레, 장수풍뎅이, 꽃무지, 소똥구리 등 약 20종의 곤충을 접는 방법을 수록하고 있습니다.

이 책에서 소개하는 작품은 모두 색종이 한 장을 오리지 않고 접기만 해서 만들 수 있어요. 곤충들의 특징을 표현하고자 삐죽삐죽 튀어 나온 부분이 많아서 조금 힘들게 느껴질지도 모르지만 매력적인 곤충 접기에 성공하기 위해 도전해 볼까요!
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
108,요리/살림,파티시에 그랜드 매뉴얼,369852192,9791194374367,13590,"멜라니 뒤피 지음, 강지숙 옮김, 피에르 자벨 사진, 오라테 수크시자반, 김대현 감수, 야",클,20250801,44000,39600,"2,200점",2855,요리/살림,"책소개
시선을 사로잡는 귀여운 표지와 일러스트, 시원시원한 크기로 베이커들 사이에서 화제가 되었 던 ‘그랜드 매뉴얼 시리즈’가 개정판으로 출간되었다. 베이킹의 기본과 원리를 알려주는 시리 즈의 성격을 그대로 살린 《파티시에 그랜드 매뉴얼》은 프랑스 정통 파티스리의 핵심 레시피를 담았다. 반죽, 크림, 소스 등의 베이스 만드는 법부터 재료와 도구 다루는 법까지 망라해, 초 보자에게는 기초부터 가르쳐주고, 전문가에게는 이론을 탄탄하게 해주는 파티시에 교과서다.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
109,요리/살림,대바늘 뜨개 대백과,353071879,9791193712610,13590,"보그 니팅 매거진 편집부 지음, 한미란 감수",한즈미디어(한스미디어),20241129,75000,67500,"3,750점",4525,건강/취미,"책소개
100만 부 이상 판매된 뜨개 교과서
30년 넘게 사랑받은 궁극의 뜨개 안내서
전 세계 니터들을 위한 단 한 권의 대바늘 백과사전

편집 기간 3년, 뜨개 분야 최고의 감수자와
전문 스태프들이 완성한 국내 최고의 대바늘 바이블

1989년에 출간된 후, 영미권 니터의 필수 뜨개 참고서로 자리 잡아 100만 부 넘게 판매된 이 책은 실과 도구 소개부터 각종 뜨개 기법, 뜨개 중 생긴 오류를 수정하고 마무리하는 법, 스웨터, 숄, 모자, 장갑 등의 편물 디자인하는 법과 관리하는 법까지 그야말로 대바늘 뜨개의 모든 것을 다루고 있다. 1,600장이 넘는 사진과 일러스트, 현존하는 대바늘 뜨개 테크닉에 대한 꼼꼼한 설명과 뜨개 팁 등 대바늘뜨기에 관한 모든 정보를 한 권으로 정리해 이제 막 바늘을 잡은 초보 니터도, 편물 디자인을 하는 뜨개 전문가도 두고두고 참고할 수 있어 소장할 가치가 있다.",
110,요리/살림,지금 가장 맛있는 365일 제철 레시피 일력,352217044,9791193584866,12590,제철음식연구소 지음,포르체,20241211,23000,20700,"1,150점",3421,요리/살림,"책소개
봄이면 향긋한 냉이와 달래,
여름이면 달콤한 복숭아와 옥수수….
365일 건강하고 맛있는 제철 밥상을 소개합니다!

유튜브 누적 3천만 조회 수,
지금 가장 맛있는 제철 식재료를 소개하는
제철음식연구소의 365일 제철 레시피 일력 출간

계절마다 찾아 먹어야 하는 음식들이 있다. 지금 챙겨 먹지 않으면 다시 1년을 기다려야 하는 음식, 1년 내내 먹을 수 있지만 이맘때 먹는 것이 가장 맛있는 제철 음식이다. 이 계절 가장 맛이 좋고, 가장 영양가가 풍부하며, 가격도 좋은 제철 음식. 하지만 바쁜 일상을 보내다 보면 제철 음식을 챙겨 먹기는커녕 나와 가족을 위한 한 끼 식사를 차리는 일도 버거울 때가 많다. 그런 이들을 위해 《지금 가장 맛있는 365일 제철 레시피 일력》이 출간되었다.

이 일력은 1월부터 12월까지 매일매일 이달에 챙겨 먹으면 좋은 제철 식재료와 보관법, 제철 식재료로 할 수 있는 요리 레시피를 소개한다. 일상에 유용한 주방 살림 노하우까지 가득 담겨 건강한 한 끼를 차려 먹고 싶은 사람, 매일 집밥 메뉴가 고민이 되는 사람 등 식사를 차려야 하는 모든 이들에게 큰 도움을 준다. 제철 식재료를 챙겨 먹다 보면 건강해질 뿐 아니라 스치듯 흘려 보냈던 계절을 충분히 느낄 수 있어 마음에도 여유가 찾아 온다. 제철에 맞는 레시피로 SNS에서 많은 사랑을 받고 있는 제철음식연구소의 일력과 함께 봄, 여름, 가을, 겨울에만 느낄 수 있는 계절의 맛을 만끽해 보자.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
111,요리/살림,구움과자의 기술,345557960,9791186519905,13590,정용현.강현지 지음,비앤씨월드,20240828,33000,29700,"1,650점",5697,요리/살림,"책소개
구움과자에 왜 ‘기술’이 필요할까?
당산의 5년을 절약해 줄 구움과자의 기술

『구움과자의 기술』은 구움과자로 많은 사랑을 받고 있는 ‘과자방’에서 실제로 판매했거나 판매중인 과자 가운데 소비자들의 검증을 거친 제품을 엄선해 실은 책이다. 그러나 단순히 숫자로 익히는 레시피 북은 아니다. 이름 그대로 매일 생산하는 제품을 균일하게 만들 수 있는 ‘기술’에 관한 책이다.

제과점 주방에서 충분히 벌어질 수 있는 많은 문제들을 예측하고, 관리하고, 해결하기 위한 솔루션이다. 동시에 기준에 맞는 제품을 만들기 위해 매번 되짚어 보고 분석하고 고뇌한 결과물이다. 이러한 기술을 바탕으로 고객의 입맛을 겨냥하기 위해 날카롭게 다듬은 레시피들을 『구움과자의 기술』에 꾹꾹 눌러 담았다.

기본 마들렌부터 그 반죽에 변주를 주거나 초콜릿, 견과류, 과일 등을 활용한 13가지 마들렌, 플레인 피낭시에부터 지금의 과자방을 있게 해 준 대표 피낭시에 12가지, 그리고 갈레트 브르톤과 같은 클래식한 구움과자와 남녀노소 누구나 좋아할 만한 쿠키 및 파운드케이크 등 기타 구움과자 13종을 선보인다.

그밖에 과자에 문제가 생겼을 때 그 해결책을 쉽게 찾아 볼 수 있도록 요약한 오답 노트를 함께 소개해 홈베이커 및 제과를 공부하는 많은 이들에게도, 이미 업계에 몸담고 있는 전문가에게도 시간과 노력을 절약하고 효율적으로 과자를 구울 수 있는 비장의 무기이자 든든한 지원군이 될 것이다.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
112,요리/살림,1분 요리 뚝딱이형,318916516,9791140704668,13590,뚝딱이형 지음,길벗,20230622,22000,19800,"1,100점",5276,요리/살림,"책소개
1972만명이 인정한 마늘보쌈 레시피 창시자!
구독자 233만 명의 요리 유튜버 뚝딱이형의 첫 번째 요리책

요리는 어렵지 않아, 뚝딱!
요알못을 구제해 줄 단 하나의 요리책

느슨해진 요리 유튜브 계에 혜성처럼 나타나 강렬한 긴장감을 선사하는 그는 바로 ‘뚝딱이형’. 뚝딱이형은 수많은 요리 유튜버 중에서도 유독 폭발적인 성장을 하는 중이다. 그는 ‘요리는 쉽고 간편해야 하며 누구나 맛있게 만들 수 있어야 한다’고 강조한다. 그렇기에 완벽한 맛, 쉽고 간편한 레시피를 만들기 위해 밤을 새워 연구하고 이를 아낌없이 공개한다. 그의 폭발적인 인기는 바로 이런 요리에 대한 진심이 전달되었기 때문일지도 모른다.

항상 진심을 다해 레시피를 연구하는 그가 따라 하면 무조건 실패 없는 맛보장 레시피 100개를 소개한다. 줄 서서 먹는 유명 맛집의 맛을 그대로 재현했으며 어려워 보이는 요리도 초보자가 하기 쉽도록 만들었다. 평범하고 흔한 요리도 뚝딱이형의 팁만 있다면 더 특별하고 더 맛있게 만들 수 있다. 실제로 뚝딱이형의 레시피를 따라 하면 절대 실패가 없고 맛집과 똑같다는 인증 댓글이 쏟아지고 있다.

출간 소식을 전하자마자 구독자들의 폭발적인 응원과 지지가 이어지고 있다. 뚝딱이형은 이에 보답하기 위해 책임감과 사명감을 가지고 ‘이 책이 냄비 받침으로 전락하지 않고 유용한 책이 되도록’ 피나는 노력과 정성으로 만들었다. 이 책만 있으면 평생 쓸 수 있는 레시피를 배우게 될 것이다.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
113,요리/살림,곁에 두고 보는 대바늘 손뜨개 노트,285578317,9791155361740,13630,"문화출판국 편집부 지음, 남궁가윤 옮김",즐거운상상,20220103,16000,14400,800점,2470,건강/취미,"책소개
소소한 즐거움의 끝판왕!
대바늘 손뜨개 지금 시작해볼까요?

대바늘 손뜨개를 시작해보고 싶은 분, 뜨개질할 줄은 알지만 어디서 코를 늘리고 줄이는지 등 자세한 내용을 몰랐던 분을 위한 책입니다. 사진으로는 잘 보이지 않는 뜨개 방법을 이해하기 쉬운 일러스트로 상세하게 표현해 한 코씩 확인하면서 따라 뜰 수 있습니다. 시작코, 잇기와 꿰매기, 고무뜨기, 코막음 등 어려운 기법은 기억하지 않아도 괜찮아요. 그런 기법을 사용해야 할 때는 이 책을 바로 펼쳐 보면 되니까요. 곁에 두고 천천히 따라하면서 대바늘 손뜨개 달인이 되어보세요.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
114,요리/살림,"향신료, 인류사를 수놓은 맛과 향의 프리즘",374003270,9791192169538,3590,김현위 지음,따비,20251020,35000,31500,"1,750점",1110,역사,"책소개
MD 한마디
문화를 물들여온 매력적인 향과 맛
인류의 입맛을 가득 채운 한줌의 맛, 향신료의 맛과 종류, 문화권, 시장의 규모까지, 거의 모든 것을 다룬 백과사전. 인류의 입맛을 풍성하게 채워온 향신료의 향과 맛을 섬세하게 풀어낸다.
2025.10.21.
역사 PD 안현재
한 줌의 향신료 인류의 입맛과 역사,
그리고 문화를 물들여온 그 매력적인 향과 맛을 찾아서

단군신화 속 곰과 호랑이가 먹었던 것은 정말 마늘이었을까?
생강을 왜 과자 만들 때 넣을까?
매운 고추와 달콤한 파프리카는 어떤 관계일까?
육두구와 메이스는 지금도 ‘향신료 제도’에서만 재배될까?

향신료 없는 식사는 상상하기 어렵다. 파와 후추가 빠진 설렁탕이나 조림양념에 생강을 넣지 않은 갈비찜은 어딘가 맛이 빈 음식이 될 것이다. 이처럼 향신료가 음식의 맛과 향을 돋운다는 것을 모르는 사람은 없으며, 향신료가 과거부터 동서양 교역의 중심 품목이자 향신료를 향한 욕망과 경쟁이 대항해 시대를 열어젖힌 원동력이었음도 잘 알려져 있다.

그런데 과연 향신료는 무엇을 의미하는지, 그 종류는 얼마나 다양한지, 문화권별로 향신료를 사용한 음식은 무엇이 있는지, 우리 민족이 오랫동안 사랑해온 향신료는 세계인이 주로 사용하는 향신료와 얼마나 다른지, 향신료 시장의 규모는 어느 정도인지 등을 포괄적으로 다룬 책은 없었다. 도서출판 따비의 신간 『향신료, 인류사를 수놓은 맛과 향의 프리즘』은 인류의 음식문화를 다채롭게 만든 정수, 향신료의 모든 것을 다룬다.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
115,요리/살림,2026 가계부 : 컴포지션 북 에디션,372715556,8809479920947,1,스튜디오 유나 지음,유나,20251015,7000,4900,70점,950,요리/살림,"책소개
한 달의 소비를 한눈에 파악하기 좋은 구성!
플래너로 사용하기 좋은 넓은 먼슬리 플래너 공간
어른부터 아이까지 누구나 쉽게 사용할 수 있는 양식
가계부 작성이 처음이라면 강력 추천!
2026년 당신을 부자로 만들어 줄 파트너
이제 가계부에 큰돈 드리지 마세요!

당신은 꿈이 있습니다. 꿈을 이루고 싶으세요? 꿈을 현실로 이루어주는 하루 3분 법칙! 이제 가계부를 써보세요. 「2026 가계부: 컴포지션 북 에디션」은 특별한 설명 없이도 누구나 쉽게 시작할 수 있습니다. 이제 당신이 시작할 차례입니다. 당신의 꿈이 당신을 기다리고 있습니다. 「2026 가계부: 컴포지션 북 에디션」와 함께 꿈을 이루세요. 「2026 가계부: 컴포지션 북 에디션」는 모든 분들이 꿈을 쉽게 이룰 수 있도록, 사용하기 쉬운 양식과 휴대하기 편한 무게의 디자인 가계부입니다. 자신의 지출을 쉽게 파악하여 새는 돈을 막고 절약하는 힘을 키워나갈 수 있습니다.",
116,요리/살림,버번 랜드,370676304,9791171714483,13590,"에드워드 리 지음, 정연주 옮김",위즈덤하우스,20250827,33000,29700,"1,650점",1875,요리/살림,"책소개
“이균은 막걸리를 마시고, 에드워드 리는 버번을 마신다”
에드워드 리 『버번 랜드』 한국어판 첫 출간
향으로 유혹하고, 이야기로 빠져드는 버번 위스키의 모든 것

주락이월드 조승원, 육식맨, 위스키디아 김지호 강력 추천
국내 위스키 애호가들이 가장 기다린 책
50가지 버번 활용 레시피와 한국어판 특별 서문 수록

스타 셰프이자 작가로 활약 중인 에드워드 리의 최신간 『버번 랜드』가 출간됐다. 미국 대표 위스키인 ‘버번’의 문화와 역사를 이민자의 새로운 시각으로 바라보며 식재료로서의 버번을 활용한 레시피를 아낌없이 공개한다. 『버번 랜드』는 미국 출간 당시부터 위스키 애호가들의 필독서로 불리며 큰 주목을 받았고, 2025 IACP 어워드 와인, 맥주 부문 파이널리스트에 오르기도 했다.

에드워드 리는 버번을 가리켜 언제 만나도 마음 편한, 자신의 ‘가장 친한 친구’라고 소개한다. 우리나라에서는 ‘짐 빔’, ‘잭 다니엘’, ‘메이커스 마크’ 등으로 친숙하고 인기 있는 버번 위스키만의 매력을 에드워드 리의 시선으로 촘촘히 파헤친다. 에드워드 리에게는 제2의 고향이나 마찬가지인 켄터키 주에서 직접 재배한 옥수수를 새로 태운 오크통에만 담그는 버번 위스키의 제조 과정과 굴곡진 버번의 역사뿐만 아니라 자신만의 버번 테이스팅 법, 잔과 얼음 고르는 법, 손님들에게 위스키를 대접하는 법, 위스키 수집하는 법 등 그가 애정을 갖고 공들여 탐구하며 알게 된 버번 위스키 정보들이 켄터키의 유명 증류소 소개와 버번의 주요 인물 인터뷰와 함께 이어진다. 또한 저자가 가장 자신 있는 ‘요리’를 통해 버번을 가장 맛있게 즐길 수 있도록 한 창의적인 버번 활용 레시피가 50가지 수록되어 여타의 위스키 가이드북과는 다른 특별함을 선사한다.

“단순한 버번 책이 아니다”라며 먼저 읽은 조승원, 김지호 기자 등 국내 위스키 애호가들의 찬사가 이어질 정도로 알차고 독창적인 위스키 바이블을 만나보자. 이제 에드워드 리 셰프의 독보적으로 맛있는 ‘먹는 버번’의 세계를 맛볼 시간이다.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
117,요리/살림,남자 니트 셀렉션,364984027,9791185676814,13590,"일본보그사 지음, 김진아 옮김",윌스타일,20250523,18000,16200,900점,2259,요리/살림,"책소개
소장하고 싶은 남자 니트 셀렉션!
다양한 디자인과 연령과 사이즈를 아우르는 베이직 아이템 수록

보그사에서 출간된 남성 니트 중에서 32점의 디자인을 엄선하여 한 권에 담았습니다. 인기 있는 아란 니트와 베스트뿐만 아니라, 심플한 무늬의 풀오버, 재킷, 배색 니트 등 젊은 층부터 시니어까지 폭넓은 연령대가 입을 수 있는 셀렉션입니다. M, L, XL의 3가지 사이즈로 도안이 수록되어 있어, 다양한 체형을 만족시킵니다. 니트로 남자의 패션을 완성하고 싶은 분, 특별한 선물을 준비하는 분께 적극 추천하는 필수 소장 도서입니다!
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
118,요리/살림,"망할 토마토, 기막힌 가지",362784381,9788936480806,3810,박찬일 지음,창비,20250428,15000,13500,750점,4627,에세이,"책소개
“살아 있을 때 우리는 더 먹어야 한다!”

낭만 셰프 박찬일이 차려낸,
세대를 아우르는 솔직 유쾌 음식 에세이
『뜨거운 한입』 11년 만의 개정증보판

제철 재료와 노포의 가치를 조명하고, 음식에 얽힌 추억을 빼어난 문장력과 탁월한 입담으로 풀어내온 ‘글 쓰는 요리사’ 박찬일의 음식 에세이 『망할 토마토, 기막힌 가지』가 출간되었다. 세상살이를 너끈히 견디게 해준 맛깔나는 요리와 추억을 담은 『뜨거운 한입』(창비 2014)의 11년 만의 개정증보판으로, 기존 원고를 세심히 다듬고 새로운 에피소드를 더하여 한층 깊어진 울림으로 독자들을 만난다.

총 4부로 재구성한 이 책은 매일을 책임지는 쌀과 달걀부터 다양한 제철 음식과 바다를 건너야만 맛볼 수 있는 해외 곳곳의 별미에 이르기까지, 그야말로 시공간을 유유히 넘나들며 다채로운 맛의 향연을 펼친다. 익숙한 재료, 누구나 아는 요리도 그의 글 속에서는 새삼스럽고도 신선하다. 특유의 재치와 통찰이 그려내는 음식 이야기가 다시금 독자들의 침샘은 물론 추억까지 자극할 것이다.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
119,요리/살림,바람공방의 페어아일 니팅,344999012,9791193712436,13590,"바람공방 지음, 배혜영 옮김",한즈미디어(한스미디어),20240819,24000,21600,"1,200점",2991,건강/취미,"책소개
대바늘 뜨개의 꽃, 페어아일!
뜨개 마스터 바람공방 작가의 페어아일 레슨
페어아일의 기초부터 스틱 기법까지 한 권으로 마스터하자!

셰틀랜드 제도의 전통적인 뜨개, ‘페어아일’! 다양한 색의 실로 기하학적인 무늬를 만드는 페어아일 작품은 탄성이 나올 정도로 멋지지만 그만큼 어려운 난이도로 명성이 높다. 그렇기에 페어아일은 많은 니터들에게 로망이기도 하다. 이 책에서는 뜨개의 대가, 바람공방이 작품 예시를 통해 페어아일 뜨는 법을 차근차근 알려준다. 준비물, 페어아일 게이지 뜨는 법, 기초코 만들기, 배색뜨기, 진동둘레 뜨기, 스틱 뜨기 등 작품을 만드는 모든 과정을 사진과 자세한 설명으로 알려준 후, 배운 기법으로 뜰 수 있는 작품들을 소개한다. 페어아일이 어렵다고 생각했던 니터라면 꼭 소장해야 하는 교과서 같은 책이다. 이제 책 한 권으로 페어아일을 마스터해보자.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
120,요리/살림,손뜨개꽃길의 사계절 코바늘 플라워,311848914,9791160078992,13590,박경조 지음,한즈미디어(한스미디어),20230228,22000,19800,"1,100점",5162,건강/취미,,
